Index,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,id,outlier
1585,62.0,87.0,41.0,63.0,100.0,100.0,22.0,72.0,8.0,41.0,30.0,0.0,93.0,42.0,0.0,34.0,1736.0,0
1586,67.0,99.0,0.0,95.0,29.0,61.0,100.0,36.0,87.0,0.0,43.0,21.0,70.0,60.0,83.0,100.0,1737.0,0
1587,0.0,88.0,65.0,55.0,100.0,16.0,45.0,0.0,43.0,40.0,90.0,77.0,68.0,100.0,8.0,69.0,1738.0,0
1588,36.0,90.0,84.0,100.0,100.0,75.0,62.0,51.0,82.0,45.0,85.0,13.0,38.0,0.0,0.0,19.0,1739.0,0
1589,0.0,59.0,16.0,73.0,77.0,95.0,100.0,100.0,70.0,75.0,45.0,50.0,25.0,25.0,34.0,0.0,1741.0,0
1590,88.0,100.0,48.0,94.0,59.0,69.0,100.0,85.0,90.0,56.0,80.0,23.0,46.0,0.0,0.0,12.0,1742.0,0
1591,80.0,78.0,32.0,100.0,16.0,68.0,81.0,71.0,100.0,71.0,100.0,35.0,68.0,4.0,0.0,0.0,1743.0,0
1592,88.0,88.0,53.0,78.0,100.0,40.0,91.0,0.0,0.0,1.0,5.0,39.0,57.0,76.0,18.0,100.0,1744.0,0
1593,100.0,94.0,58.0,100.0,15.0,70.0,0.0,34.0,28.0,1.0,97.0,0.0,91.0,28.0,31.0,21.0,1745.0,0
1594,27.0,100.0,8.0,56.0,57.0,41.0,20.0,0.0,0.0,24.0,18.0,85.0,48.0,97.0,100.0,94.0,1746.0,0
1595,42.0,90.0,74.0,100.0,100.0,87.0,70.0,70.0,46.0,50.0,56.0,19.0,35.0,0.0,0.0,5.0,1747.0,0
1596,22.0,71.0,41.0,100.0,51.0,93.0,46.0,54.0,40.0,15.0,0.0,1.0,46.0,2.0,100.0,0.0,1749.0,0
1597,48.0,100.0,31.0,76.0,85.0,88.0,17.0,98.0,65.0,71.0,100.0,38.0,68.0,6.0,0.0,0.0,1750.0,0
1598,33.0,93.0,84.0,100.0,90.0,78.0,46.0,59.0,94.0,47.0,100.0,18.0,56.0,1.0,0.0,0.0,1753.0,0
1599,14.0,86.0,0.0,75.0,1.0,29.0,40.0,0.0,94.0,10.0,100.0,53.0,62.0,86.0,9.0,100.0,1754.0,0
1600,0.0,76.0,42.0,100.0,66.0,75.0,46.0,38.0,43.0,0.0,22.0,19.0,45.0,36.0,100.0,39.0,1756.0,0
1601,18.0,83.0,53.0,100.0,67.0,75.0,43.0,47.0,12.0,22.0,0.0,0.0,50.0,11.0,100.0,22.0,1758.0,0
1602,0.0,62.0,32.0,73.0,69.0,91.0,100.0,100.0,80.0,75.0,59.0,51.0,39.0,26.0,27.0,0.0,1759.0,0
1603,0.0,53.0,36.0,77.0,82.0,99.0,100.0,100.0,73.0,75.0,39.0,50.0,9.0,25.0,3.0,0.0,1760.0,0
1604,60.0,91.0,14.0,80.0,50.0,59.0,56.0,7.0,0.0,0.0,4.0,45.0,41.0,91.0,100.0,100.0,1761.0,0
1605,4.0,88.0,0.0,43.0,25.0,4.0,70.0,0.0,100.0,35.0,94.0,79.0,53.0,100.0,8.0,86.0,1762.0,0
1606,100.0,100.0,56.0,78.0,24.0,53.0,0.0,27.0,11.0,0.0,74.0,3.0,56.0,23.0,6.0,14.0,1763.0,0
1607,39.0,89.0,37.0,59.0,65.0,29.0,24.0,0.0,6.0,37.0,0.0,80.0,38.0,100.0,100.0,98.0,1764.0,0
1608,19.0,63.0,58.0,100.0,52.0,74.0,47.0,27.0,91.0,0.0,100.0,5.0,25.0,8.0,0.0,9.0,1765.0,0
1609,39.0,88.0,82.0,100.0,100.0,68.0,68.0,34.0,34.0,0.0,16.0,10.0,0.0,45.0,78.0,50.0,1766.0,0
1610,32.0,86.0,0.0,61.0,10.0,4.0,57.0,0.0,100.0,30.0,97.0,87.0,50.0,100.0,4.0,87.0,1767.0,0
1611,69.0,98.0,53.0,83.0,85.0,98.0,46.0,100.0,81.0,65.0,100.0,27.0,42.0,11.0,0.0,0.0,1768.0,0
1612,24.0,68.0,38.0,85.0,100.0,100.0,85.0,80.0,56.0,61.0,29.0,41.0,6.0,20.0,0.0,0.0,1769.0,0
1613,22.0,100.0,66.0,50.0,100.0,94.0,45.0,95.0,5.0,41.0,58.0,0.0,78.0,42.0,0.0,46.0,1770.0,0
1614,84.0,83.0,22.0,76.0,8.0,95.0,72.0,100.0,100.0,76.0,77.0,47.0,41.0,22.0,0.0,0.0,1771.0,0
1615,100.0,96.0,44.0,75.0,22.0,100.0,77.0,99.0,91.0,65.0,93.0,29.0,67.0,0.0,0.0,12.0,1772.0,0
1616,53.0,93.0,96.0,100.0,99.0,76.0,65.0,55.0,79.0,36.0,100.0,14.0,54.0,0.0,0.0,0.0,1773.0,0
1617,35.0,78.0,48.0,100.0,76.0,78.0,57.0,41.0,24.0,11.0,0.0,8.0,50.0,7.0,100.0,0.0,1774.0,0
1618,27.0,82.0,58.0,100.0,73.0,83.0,68.0,53.0,100.0,34.0,76.0,8.0,38.0,0.0,0.0,5.0,1776.0,0
1619,100.0,93.0,62.0,77.0,0.0,61.0,13.0,88.0,76.0,100.0,94.0,67.0,72.0,33.0,46.0,0.0,1777.0,0
1620,11.0,80.0,10.0,25.0,46.0,0.0,87.0,11.0,100.0,61.0,69.0,97.0,26.0,100.0,0.0,61.0,1778.0,0
1621,41.0,81.0,48.0,100.0,67.0,71.0,50.0,36.0,0.0,26.0,29.0,19.0,72.0,0.0,100.0,31.0,1779.0,0
1622,0.0,79.0,21.0,100.0,31.0,68.0,22.0,34.0,7.0,2.0,34.0,0.0,69.0,8.0,100.0,11.0,1780.0,0
1623,36.0,53.0,100.0,82.0,55.0,100.0,2.0,69.0,36.0,34.0,74.0,0.0,0.0,14.0,62.0,44.0,1781.0,0
1624,0.0,72.0,32.0,91.0,77.0,100.0,100.0,88.0,87.0,45.0,75.0,0.0,61.0,15.0,89.0,34.0,1782.0,0
1625,46.0,88.0,24.0,61.0,19.0,11.0,63.0,0.0,100.0,29.0,86.0,78.0,45.0,100.0,0.0,86.0,1783.0,0
1626,73.0,78.0,10.0,73.0,60.0,35.0,43.0,0.0,0.0,25.0,57.0,62.0,100.0,100.0,20.0,96.0,1784.0,0
1627,67.0,100.0,18.0,81.0,44.0,39.0,35.0,0.0,0.0,28.0,53.0,57.0,100.0,88.0,42.0,94.0,1785.0,0
1628,33.0,66.0,72.0,86.0,100.0,100.0,76.0,71.0,70.0,40.0,55.0,10.0,0.0,0.0,13.0,6.0,1786.0,0
1629,76.0,97.0,64.0,62.0,100.0,15.0,14.0,0.0,0.0,35.0,90.0,59.0,98.0,100.0,0.0,98.0,1787.0,0
1630,0.0,94.0,32.0,100.0,77.0,98.0,100.0,81.0,83.0,60.0,60.0,40.0,38.0,20.0,22.0,0.0,1788.0,0
1631,36.0,60.0,40.0,100.0,57.0,68.0,36.0,29.0,0.0,3.0,15.0,8.0,59.0,0.0,100.0,10.0,1789.0,0
1632,0.0,62.0,48.0,81.0,100.0,100.0,87.0,86.0,58.0,65.0,39.0,44.0,16.0,21.0,10.0,0.0,1790.0,0
1633,26.0,81.0,67.0,100.0,82.0,80.0,53.0,54.0,77.0,40.0,100.0,18.0,56.0,0.0,0.0,1.0,1791.0,0
1634,57.0,96.0,100.0,100.0,81.0,95.0,40.0,85.0,30.0,60.0,57.0,32.0,40.0,3.0,0.0,0.0,1792.0,0
1635,0.0,59.0,31.0,70.0,65.0,87.0,100.0,100.0,87.0,75.0,75.0,51.0,68.0,25.0,60.0,0.0,1793.0,0
1636,40.0,88.0,78.0,100.0,71.0,66.0,68.0,61.0,100.0,39.0,70.0,7.0,19.0,0.0,0.0,27.0,1795.0,0
1637,44.0,77.0,19.0,50.0,39.0,19.0,0.0,0.0,8.0,31.0,19.0,66.0,57.0,87.0,100.0,100.0,1796.0,0
1638,36.0,87.0,24.0,100.0,77.0,100.0,64.0,70.0,74.0,52.0,100.0,26.0,62.0,2.0,0.0,0.0,1797.0,0
1639,80.0,100.0,34.0,87.0,69.0,69.0,100.0,90.0,81.0,74.0,74.0,45.0,44.0,20.0,0.0,0.0,1798.0,0
1640,11.0,60.0,0.0,55.0,22.0,1.0,77.0,0.0,100.0,56.0,62.0,100.0,8.0,95.0,5.0,36.0,1800.0,0
1641,0.0,56.0,13.0,100.0,50.0,89.0,40.0,40.0,10.0,2.0,12.0,4.0,58.0,0.0,100.0,17.0,1801.0,0
1642,100.0,100.0,63.0,90.0,26.0,63.0,2.0,33.0,0.0,0.0,54.0,1.0,60.0,31.0,7.0,30.0,1802.0,0
1643,0.0,85.0,21.0,100.0,72.0,84.0,65.0,43.0,56.0,0.0,37.0,1.0,42.0,28.0,100.0,28.0,1803.0,0
1644,100.0,100.0,54.0,80.0,21.0,50.0,14.0,13.0,61.0,0.0,100.0,19.0,48.0,22.0,0.0,8.0,1804.0,0
1645,62.0,86.0,97.0,100.0,94.0,71.0,69.0,46.0,37.0,22.0,0.0,2.0,47.0,0.0,100.0,1.0,1805.0,0
1646,23.0,96.0,27.0,54.0,64.0,35.0,33.0,0.0,12.0,42.0,0.0,93.0,50.0,96.0,100.0,100.0,1806.0,0
1647,33.0,91.0,79.0,100.0,100.0,79.0,79.0,56.0,41.0,37.0,0.0,20.0,37.0,7.0,93.0,0.0,1807.0,0
1648,14.0,79.0,37.0,100.0,56.0,79.0,30.0,52.0,0.0,27.0,0.0,2.0,50.0,0.0,100.0,4.0,1808.0,0
1649,0.0,90.0,3.0,41.0,31.0,0.0,76.0,16.0,100.0,61.0,70.0,100.0,25.0,87.0,14.0,38.0,1809.0,0
1650,0.0,90.0,3.0,56.0,51.0,31.0,43.0,0.0,15.0,22.0,9.0,63.0,38.0,93.0,100.0,100.0,1810.0,0
1651,0.0,79.0,38.0,100.0,100.0,94.0,93.0,66.0,55.0,41.0,9.0,19.0,18.0,0.0,89.0,2.0,1811.0,0
1652,0.0,68.0,34.0,100.0,74.0,88.0,56.0,40.0,17.0,10.0,10.0,23.0,55.0,12.0,100.0,0.0,1812.0,0
1653,17.0,65.0,71.0,80.0,100.0,100.0,81.0,74.0,74.0,47.0,69.0,20.0,31.0,0.0,0.0,2.0,1813.0,0
1654,55.0,77.0,3.0,100.0,39.0,57.0,100.0,16.0,0.0,0.0,26.0,38.0,97.0,77.0,23.0,78.0,1814.0,0
1655,46.0,90.0,14.0,79.0,9.0,19.0,61.0,0.0,100.0,47.0,76.0,100.0,18.0,85.0,0.0,28.0,1815.0,0
1656,0.0,48.0,36.0,61.0,69.0,78.0,100.0,100.0,95.0,94.0,70.0,64.0,48.0,34.0,33.0,0.0,1816.0,0
1657,90.0,100.0,55.0,76.0,28.0,46.0,12.0,14.0,51.0,0.0,100.0,19.0,49.0,20.0,0.0,2.0,1817.0,0
1658,86.0,71.0,70.0,100.0,0.0,87.0,13.0,60.0,86.0,71.0,100.0,60.0,87.0,27.0,88.0,0.0,1819.0,0
1659,100.0,100.0,62.0,89.0,23.0,61.0,0.0,29.0,20.0,0.0,91.0,7.0,84.0,33.0,11.0,31.0,1821.0,0
1660,6.0,96.0,23.0,52.0,100.0,63.0,53.0,100.0,19.0,77.0,94.0,48.0,87.0,2.0,0.0,0.0,1822.0,0
1661,14.0,78.0,45.0,100.0,62.0,71.0,34.0,39.0,0.0,14.0,15.0,8.0,58.0,8.0,100.0,0.0,1823.0,0
1662,0.0,85.0,43.0,100.0,92.0,96.0,100.0,59.0,84.0,21.0,58.0,0.0,38.0,29.0,87.0,34.0,1824.0,0
1663,67.0,66.0,56.0,100.0,10.0,74.0,59.0,38.0,70.0,0.0,0.0,15.0,29.0,54.0,100.0,82.0,1825.0,0
1664,75.0,75.0,36.0,100.0,6.0,68.0,62.0,35.0,100.0,0.0,0.0,6.0,31.0,41.0,93.0,74.0,1826.0,0
1665,100.0,83.0,97.0,100.0,46.0,94.0,46.0,67.0,83.0,42.0,99.0,11.0,51.0,0.0,0.0,3.0,1827.0,0
1666,15.0,79.0,43.0,100.0,51.0,68.0,29.0,31.0,0.0,2.0,30.0,7.0,65.0,0.0,100.0,1.0,1828.0,0
1667,42.0,81.0,6.0,56.0,95.0,70.0,71.0,100.0,19.0,62.0,100.0,75.0,75.0,29.0,0.0,0.0,1829.0,0
1668,49.0,100.0,54.0,67.0,95.0,32.0,47.0,0.0,4.0,11.0,0.0,58.0,31.0,94.0,100.0,94.0,1831.0,0
1669,0.0,66.0,20.0,100.0,51.0,93.0,50.0,51.0,33.0,13.0,25.0,0.0,62.0,8.0,100.0,7.0,1832.0,0
1670,0.0,91.0,61.0,100.0,78.0,69.0,58.0,34.0,56.0,0.0,38.0,28.0,34.0,48.0,100.0,45.0,1834.0,0
1671,5.0,55.0,79.0,87.0,5.0,100.0,38.0,53.0,67.0,6.0,0.0,0.0,27.0,47.0,100.0,84.0,1835.0,0
1672,27.0,100.0,6.0,95.0,0.0,42.0,30.0,0.0,79.0,4.0,100.0,51.0,74.0,96.0,24.0,98.0,1836.0,0
1673,65.0,64.0,9.0,63.0,20.0,92.0,73.0,100.0,100.0,75.0,80.0,46.0,42.0,22.0,0.0,0.0,1837.0,0
1674,88.0,59.0,100.0,100.0,16.0,85.0,42.0,45.0,82.0,8.0,0.0,0.0,32.0,40.0,89.0,77.0,1838.0,0
1675,33.0,78.0,67.0,100.0,68.0,67.0,36.0,40.0,0.0,17.0,27.0,1.0,72.0,0.0,100.0,2.0,1839.0,0
1676,59.0,82.0,11.0,67.0,100.0,65.0,54.0,100.0,40.0,48.0,0.0,22.0,60.0,0.0,43.0,52.0,1840.0,0
1677,100.0,100.0,66.0,80.0,41.0,56.0,23.0,29.0,18.0,0.0,54.0,0.0,38.0,18.0,0.0,12.0,1841.0,0
1678,0.0,90.0,57.0,100.0,63.0,71.0,46.0,36.0,40.0,0.0,10.0,12.0,39.0,32.0,100.0,39.0,1842.0,0
1679,0.0,85.0,30.0,100.0,48.0,73.0,33.0,40.0,9.0,13.0,24.0,0.0,65.0,4.0,100.0,10.0,1843.0,0
1680,24.0,81.0,57.0,100.0,85.0,76.0,59.0,47.0,82.0,41.0,100.0,15.0,53.0,0.0,0.0,5.0,1844.0,0
1681,76.0,91.0,85.0,67.0,100.0,100.0,32.0,83.0,94.0,70.0,94.0,53.0,73.0,4.0,0.0,0.0,1845.0,0
1682,93.0,87.0,50.0,73.0,27.0,81.0,75.0,100.0,100.0,80.0,67.0,52.0,27.0,27.0,0.0,0.0,1846.0,0
1683,44.0,94.0,6.0,74.0,0.0,28.0,35.0,0.0,78.0,13.0,100.0,53.0,76.0,91.0,32.0,100.0,1847.0,0
1684,0.0,96.0,46.0,100.0,64.0,67.0,45.0,31.0,12.0,0.0,10.0,30.0,50.0,55.0,100.0,68.0,1848.0,0
1685,0.0,74.0,27.0,100.0,54.0,77.0,37.0,42.0,5.0,14.0,2.0,17.0,51.0,9.0,100.0,0.0,1849.0,0
1686,0.0,89.0,36.0,100.0,56.0,72.0,38.0,40.0,8.0,13.0,1.0,0.0,51.0,1.0,100.0,0.0,1850.0,0
1687,44.0,81.0,72.0,100.0,100.0,82.0,64.0,58.0,99.0,42.0,93.0,13.0,47.0,1.0,0.0,0.0,1851.0,0
1688,0.0,34.0,43.0,67.0,74.0,100.0,68.0,54.0,59.0,9.0,5.0,1.0,32.0,0.0,100.0,3.0,1852.0,0
1689,25.0,79.0,59.0,100.0,100.0,88.0,63.0,63.0,35.0,41.0,80.0,21.0,54.0,0.0,0.0,6.0,1853.0,0
1690,16.0,68.0,0.0,40.0,26.0,0.0,73.0,10.0,100.0,50.0,82.0,93.0,32.0,100.0,1.0,73.0,1854.0,0
1691,7.0,85.0,29.0,100.0,28.0,70.0,26.0,55.0,83.0,58.0,100.0,31.0,55.0,11.0,0.0,0.0,1855.0,0
1692,45.0,77.0,74.0,100.0,100.0,87.0,74.0,58.0,81.0,40.0,74.0,6.0,37.0,0.0,0.0,11.0,1856.0,0
1693,0.0,64.0,57.0,78.0,86.0,100.0,91.0,93.0,88.0,70.0,87.0,46.0,86.0,23.0,100.0,0.0,1857.0,0
1694,14.0,86.0,50.0,100.0,73.0,80.0,39.0,53.0,0.0,28.0,0.0,4.0,58.0,1.0,100.0,0.0,1858.0,0
1695,100.0,84.0,55.0,99.0,4.0,72.0,49.0,33.0,43.0,0.0,0.0,28.0,41.0,69.0,97.0,100.0,1859.0,0
1696,0.0,69.0,42.0,87.0,100.0,100.0,75.0,79.0,50.0,59.0,25.0,39.0,17.0,19.0,67.0,0.0,1860.0,0
1697,10.0,87.0,58.0,100.0,92.0,84.0,64.0,58.0,62.0,36.0,100.0,17.0,55.0,0.0,0.0,1.0,1861.0,0
1698,39.0,58.0,100.0,79.0,88.0,100.0,6.0,80.0,0.0,54.0,89.0,68.0,63.0,39.0,31.0,0.0,1862.0,0
1699,77.0,94.0,35.0,100.0,53.0,74.0,74.0,90.0,99.0,52.0,100.0,10.0,51.0,0.0,0.0,6.0,1863.0,0
1700,100.0,94.0,29.0,100.0,0.0,72.0,70.0,79.0,88.0,98.0,64.0,65.0,50.0,33.0,43.0,0.0,1864.0,0
1701,42.0,87.0,80.0,100.0,70.0,72.0,58.0,62.0,100.0,46.0,87.0,15.0,42.0,0.0,0.0,3.0,1866.0,0
1702,21.0,94.0,44.0,73.0,100.0,100.0,13.0,100.0,16.0,80.0,61.0,66.0,23.0,33.0,0.0,0.0,1867.0,0
1703,0.0,56.0,44.0,88.0,67.0,100.0,68.0,54.0,70.0,7.0,11.0,1.0,37.0,0.0,100.0,3.0,1868.0,0
1704,9.0,83.0,30.0,100.0,84.0,95.0,64.0,67.0,85.0,50.0,100.0,23.0,57.0,3.0,0.0,0.0,1869.0,0
1705,0.0,26.0,57.0,56.0,98.0,94.0,31.0,100.0,45.0,63.0,100.0,31.0,78.0,0.0,9.0,16.0,1870.0,0
1706,0.0,60.0,9.0,71.0,45.0,100.0,35.0,64.0,38.0,28.0,7.0,0.0,21.0,1.0,100.0,4.0,1871.0,0
1707,32.0,100.0,17.0,75.0,87.0,41.0,64.0,0.0,12.0,20.0,79.0,55.0,100.0,96.0,0.0,96.0,1872.0,0
1708,32.0,96.0,0.0,67.0,61.0,58.0,74.0,14.0,24.0,0.0,20.0,50.0,38.0,91.0,100.0,100.0,1873.0,0
1709,39.0,94.0,0.0,63.0,66.0,44.0,70.0,1.0,10.0,0.0,15.0,52.0,29.0,99.0,100.0,100.0,1874.0,0
1710,0.0,100.0,72.0,99.0,100.0,86.0,62.0,45.0,38.0,0.0,5.0,13.0,23.0,41.0,97.0,44.0,1875.0,0
1711,3.0,85.0,38.0,100.0,59.0,78.0,45.0,48.0,22.0,21.0,0.0,0.0,52.0,0.0,100.0,1.0,1876.0,0
1712,100.0,100.0,46.0,91.0,14.0,64.0,0.0,32.0,8.0,0.0,62.0,0.0,55.0,27.0,6.0,27.0,1877.0,0
1713,32.0,88.0,21.0,100.0,66.0,94.0,45.0,65.0,69.0,54.0,100.0,29.0,64.0,3.0,0.0,0.0,1878.0,0
1714,37.0,100.0,0.0,60.0,94.0,94.0,3.0,89.0,29.0,54.0,0.0,0.0,100.0,28.0,8.0,38.0,1879.0,0
1715,0.0,71.0,52.0,100.0,100.0,75.0,53.0,37.0,13.0,0.0,82.0,7.0,34.0,44.0,16.0,83.0,1880.0,0
1716,17.0,96.0,0.0,63.0,6.0,20.0,50.0,0.0,95.0,22.0,100.0,64.0,71.0,100.0,25.0,86.0,1881.0,0
1717,0.0,4.0,74.0,29.0,100.0,62.0,88.0,95.0,74.0,100.0,74.0,67.0,74.0,33.0,76.0,0.0,1882.0,0
1718,60.0,100.0,14.0,67.0,100.0,55.0,80.0,98.0,39.0,56.0,0.0,13.0,80.0,0.0,50.0,45.0,1883.0,0
1719,17.0,37.0,24.0,0.0,73.0,14.0,100.0,50.0,89.0,90.0,43.0,100.0,11.0,66.0,0.0,25.0,1885.0,0
1720,19.0,73.0,12.0,61.0,77.0,36.0,57.0,0.0,9.0,19.0,0.0,59.0,12.0,94.0,100.0,100.0,1887.0,0
1721,57.0,87.0,0.0,100.0,17.0,63.0,100.0,28.0,94.0,0.0,20.0,34.0,89.0,71.0,37.0,87.0,1888.0,0
1722,68.0,90.0,100.0,100.0,100.0,80.0,79.0,59.0,71.0,35.0,73.0,11.0,39.0,0.0,0.0,3.0,1889.0,0
1723,59.0,94.0,20.0,66.0,58.0,46.0,50.0,2.0,0.0,0.0,21.0,49.0,49.0,96.0,100.0,100.0,1890.0,0
1724,58.0,96.0,17.0,64.0,0.0,26.0,29.0,0.0,75.0,27.0,100.0,65.0,83.0,100.0,33.0,79.0,1891.0,0
1725,37.0,90.0,4.0,97.0,35.0,57.0,100.0,22.0,49.0,0.0,0.0,33.0,54.0,72.0,35.0,100.0,1892.0,0
1726,63.0,48.0,100.0,73.0,77.0,100.0,13.0,92.0,0.0,65.0,64.0,57.0,86.0,31.0,77.0,0.0,1893.0,0
1727,51.0,100.0,16.0,73.0,0.0,27.0,28.0,0.0,70.0,15.0,100.0,51.0,83.0,89.0,40.0,95.0,1895.0,0
1728,9.0,68.0,29.0,100.0,65.0,91.0,45.0,58.0,13.0,31.0,0.0,6.0,51.0,6.0,100.0,0.0,1896.0,0
1729,29.0,78.0,52.0,100.0,72.0,80.0,65.0,61.0,100.0,43.0,81.0,14.0,33.0,0.0,0.0,20.0,1897.0,0
1730,50.0,100.0,28.0,70.0,79.0,38.0,65.0,0.0,0.0,5.0,20.0,45.0,37.0,85.0,100.0,96.0,1898.0,0
1731,2.0,97.0,13.0,59.0,44.0,34.0,15.0,0.0,6.0,43.0,0.0,86.0,49.0,98.0,100.0,100.0,1899.0,0
1732,0.0,51.0,33.0,75.0,68.0,100.0,51.0,85.0,53.0,59.0,58.0,33.0,65.0,7.0,100.0,0.0,1900.0,0
1733,97.0,82.0,62.0,100.0,13.0,69.0,63.0,59.0,100.0,88.0,96.0,41.0,64.0,1.0,0.0,0.0,1901.0,0
1734,27.0,100.0,0.0,74.0,60.0,43.0,100.0,3.0,34.0,0.0,29.0,44.0,74.0,81.0,10.0,58.0,1902.0,0
1735,100.0,87.0,40.0,100.0,0.0,78.0,60.0,65.0,100.0,90.0,94.0,65.0,83.0,32.0,79.0,0.0,1903.0,0
1736,97.0,100.0,57.0,82.0,24.0,51.0,0.0,20.0,32.0,0.0,100.0,12.0,91.0,42.0,25.0,56.0,1904.0,0
1737,100.0,100.0,45.0,85.0,9.0,58.0,0.0,23.0,44.0,0.0,99.0,11.0,84.0,40.0,26.0,47.0,1906.0,0
1738,24.0,77.0,73.0,100.0,100.0,77.0,62.0,37.0,21.0,0.0,0.0,9.0,25.0,39.0,84.0,31.0,1907.0,0
1739,28.0,87.0,1.0,56.0,76.0,75.0,67.0,28.0,1.0,0.0,0.0,46.0,18.0,94.0,100.0,100.0,1908.0,0
1740,35.0,97.0,35.0,61.0,44.0,19.0,0.0,0.0,23.0,38.0,61.0,68.0,100.0,99.0,51.0,100.0,1909.0,0
1741,49.0,91.0,98.0,100.0,96.0,66.0,59.0,32.0,17.0,0.0,0.0,16.0,38.0,40.0,100.0,48.0,1910.0,0
1742,10.0,78.0,49.0,100.0,100.0,98.0,69.0,68.0,85.0,43.0,100.0,14.0,51.0,2.0,0.0,0.0,1911.0,0
1743,62.0,76.0,0.0,82.0,29.0,100.0,90.0,98.0,100.0,74.0,90.0,49.0,75.0,25.0,70.0,0.0,1912.0,0
1744,88.0,68.0,31.0,56.0,0.0,81.0,47.0,100.0,100.0,86.0,97.0,55.0,75.0,26.0,44.0,0.0,1913.0,0
1745,0.0,54.0,40.0,67.0,78.0,88.0,100.0,100.0,82.0,74.0,69.0,49.0,58.0,24.0,40.0,0.0,1914.0,0
1746,73.0,100.0,31.0,79.0,4.0,48.0,0.0,15.0,49.0,0.0,100.0,14.0,66.0,33.0,10.0,28.0,1915.0,0
1747,7.0,90.0,57.0,100.0,86.0,81.0,46.0,62.0,92.0,45.0,100.0,18.0,58.0,0.0,0.0,0.0,1916.0,0
1748,39.0,76.0,68.0,100.0,49.0,61.0,40.0,21.0,19.0,0.0,0.0,4.0,50.0,6.0,100.0,5.0,1917.0,0
1749,100.0,100.0,38.0,87.0,25.0,72.0,19.0,58.0,12.0,43.0,6.0,28.0,0.0,14.0,6.0,0.0,1918.0,0
1750,0.0,91.0,32.0,100.0,65.0,97.0,92.0,76.0,100.0,38.0,95.0,0.0,68.0,25.0,91.0,35.0,1919.0,0
1751,33.0,65.0,68.0,100.0,73.0,89.0,56.0,40.0,37.0,0.0,0.0,8.0,50.0,5.0,100.0,6.0,1920.0,0
1752,0.0,53.0,45.0,68.0,80.0,90.0,100.0,100.0,98.0,75.0,98.0,50.0,95.0,25.0,93.0,0.0,1921.0,0
1753,33.0,65.0,81.0,88.0,100.0,100.0,88.0,70.0,74.0,41.0,52.0,13.0,0.0,0.0,81.0,1.0,1922.0,0
1754,13.0,100.0,20.0,71.0,59.0,39.0,44.0,0.0,0.0,16.0,7.0,61.0,42.0,93.0,100.0,97.0,1924.0,0
1755,18.0,87.0,0.0,92.0,50.0,96.0,100.0,100.0,71.0,78.0,47.0,54.0,33.0,27.0,35.0,0.0,1925.0,0
1756,8.0,85.0,46.0,100.0,58.0,73.0,36.0,42.0,5.0,15.0,0.0,0.0,50.0,0.0,100.0,2.0,1926.0,0
1757,0.0,98.0,43.0,100.0,68.0,70.0,66.0,35.0,56.0,0.0,39.0,32.0,49.0,51.0,100.0,55.0,1927.0,0
1758,1.0,90.0,47.0,100.0,74.0,83.0,53.0,57.0,67.0,32.0,100.0,12.0,51.0,1.0,0.0,0.0,1928.0,0
1759,23.0,78.0,26.0,100.0,62.0,85.0,34.0,55.0,0.0,27.0,1.0,0.0,51.0,0.0,100.0,7.0,1929.0,0
1760,75.0,93.0,46.0,87.0,10.0,49.0,0.0,8.0,58.0,0.0,100.0,31.0,66.0,66.0,22.0,100.0,1930.0,0
1761,100.0,62.0,47.0,55.0,0.0,73.0,21.0,100.0,73.0,91.0,79.0,57.0,55.0,25.0,16.0,0.0,1931.0,0
1762,0.0,85.0,34.0,100.0,85.0,78.0,75.0,38.0,56.0,0.0,14.0,16.0,29.0,37.0,100.0,37.0,1932.0,0
1763,0.0,95.0,44.0,100.0,76.0,78.0,72.0,39.0,63.0,0.0,52.0,12.0,54.0,40.0,100.0,46.0,1933.0,0
1764,46.0,84.0,65.0,46.0,65.0,9.0,0.0,0.0,30.0,29.0,84.0,57.0,100.0,94.0,44.0,100.0,1934.0,0
1765,96.0,66.0,64.0,100.0,0.0,88.0,31.0,54.0,86.0,72.0,100.0,42.0,87.0,0.0,19.0,3.0,1935.0,0
1766,0.0,88.0,37.0,100.0,82.0,90.0,70.0,46.0,68.0,0.0,100.0,3.0,93.0,30.0,46.0,38.0,1936.0,0
1767,59.0,73.0,48.0,100.0,99.0,95.0,81.0,63.0,93.0,44.0,100.0,13.0,50.0,0.0,0.0,11.0,1938.0,0
1768,48.0,62.0,60.0,100.0,61.0,56.0,37.0,19.0,0.0,0.0,20.0,13.0,60.0,8.0,100.0,1.0,1940.0,0
1769,0.0,100.0,50.0,99.0,47.0,69.0,32.0,35.0,20.0,0.0,10.0,29.0,44.0,44.0,100.0,47.0,1941.0,0
1770,69.0,98.0,89.0,64.0,97.0,100.0,62.0,79.0,99.0,77.0,100.0,29.0,60.0,2.0,0.0,0.0,1942.0,0
1771,25.0,67.0,41.0,100.0,80.0,91.0,61.0,53.0,24.0,26.0,0.0,15.0,49.0,6.0,100.0,0.0,1943.0,0
1772,65.0,64.0,86.0,80.0,75.0,100.0,0.0,79.0,18.0,54.0,100.0,68.0,78.0,41.0,49.0,0.0,1944.0,0
